RANK,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,Tournament
11,Zac Blair,67.86%,38,56,ISCO Championship
11,Troy Merritt,67.86%,38,56,ISCO Championship
14,Lanto Griffin,66.07%,37,56,ISCO Championship
14,Jacques Kruyswijk,66.07%,37,56,ISCO Championship
14,Ryan Moore,66.07%,37,56,ISCO Championship
14,Ben Silverman,66.07%,37,56,ISCO Championship
14,Tom Vaillant,66.07%,37,56,ISCO Championship
19,Paul Barjon,64.29%,36,56,ISCO Championship
19,Jonathan Byrd,64.29%,36,56,ISCO Championship
19,Nick Hardy,64.29%,36,56,ISCO Championship
19,Marcus Kinhult,64.29%,36,56,ISCO Championship
19,David Lipsky,64.29%,36,56,ISCO Championship
19,William McGirt,64.29%,36,56,ISCO Championship
19,Chez Reavie,64.29%,36,56,ISCO Championship
19,Adrien Saddier,64.29%,36,56,ISCO Championship
19,Roger Sloan,64.29%,36,56,ISCO Championship
28,Cody Gribble,62.50%,35,56,ISCO Championship
28,Lukas Nemecz,62.50%,35,56,ISCO Championship
28,Neal Shipley,62.50%,35,56,ISCO Championship
28,Brandt Snedeker,62.50%,35,56,ISCO Championship
28,Callum Tarren,62.50%,35,56,ISCO Championship
28,Ben Taylor,62.50%,35,56,ISCO Championship
28,Andrew Wilson,62.50%,35,56,ISCO Championship
35,James Hahn,60.71%,34,56,ISCO Championship
35,Angel Hidalgo Portillo,60.71%,34,56,ISCO Championship
35,Garrick Higgo,60.71%,34,56,ISCO Championship
35,Kevin Kisner,60.71%,34,56,ISCO Championship
,Field Average,59.67%,,,ISCO Championship
39,Aaron Baddeley,58.93%,33,56,ISCO Championship
39,Kevin Chappell,58.93%,33,56,ISCO Championship
39,S.Y. Noh,58.93%,33,56,ISCO Championship
39,Chad Ramey,58.93%,33,56,ISCO Championship
39,Sam Ryder,58.93%,33,56,ISCO Championship
44,Sam Bairstow,57.14%,32,56,ISCO Championship
44,Pierceson Coody,57.14%,32,56,ISCO Championship
44,Spencer Cross,57.14%,32,56,ISCO Championship
44,Patrick Fishburn,57.14%,32,56,ISCO Championship
44,Austin Smotherman,57.14%,32,56,ISCO Championship
49,Sebastian Friedrichsen,55.36%,31,56,ISCO Championship
49,Patton Kizzire,55.36%,31,56,ISCO Championship
49,Max Rottluff,55.36%,31,56,ISCO Championship
49,J.J. Spaun,55.36%,31,56,ISCO Championship
49,Hayden Springer,55.36%,31,56,ISCO Championship
49,Dylan Wu,55.36%,31,56,ISCO Championship
55,Hayden Buckley,53.57%,30,56,ISCO Championship
55,Rico Hoey,53.57%,30,56,ISCO Championship
55,S.H. Kim,53.57%,30,56,ISCO Championship
55,Andrea Pavan,53.57%,30,56,ISCO Championship
55,Kevin Tway,53.57%,30,56,ISCO Championship
55,Brandon Wu,53.57%,30,56,ISCO Championship
61,Matt NeSmith,51.79%,29,56,ISCO Championship
62,Alex Smalley,50.00%,28,56,ISCO Championship
63,Bill Haas,44.64%,25,56,ISCO Championship
63,Russell Knox,44.64%,25,56,ISCO Championship
65,Harry Hall,42.86%,24,56,ISCO Championship
65,Ryan McCormick,42.86%,24,56,ISCO Championship
67,MJ Daffue,39.29%,22,56,ISCO Championship
1,Ben Kohles,78.85%,41,52,Genesis Scottish Open
2,Francesco Molinari,76.92%,40,52,Genesis Scottish Open
3,Brian Harman,73.08%,38,52,Genesis Scottish Open
3,Brendon Todd,73.08%,38,52,Genesis Scottish Open
5,Yannik Paul,69.23%,36,52,Genesis Scottish Open
5,Aaron Rai,69.23%,36,52,Genesis Scottish Open
7,Matteo Manassero,67.31%,35,52,Genesis Scottish Open
7,Nick Taylor,67.31%,35,52,Genesis Scottish Open
7,Davis Thompson,67.31%,35,52,Genesis Scottish Open
10,Adam Hadwin,65.38%,34,52,Genesis Scottish Open
10,Tom Kim,65.38%,34,52,Genesis Scottish Open
10,Justin Lower,65.38%,34,52,Genesis Scottish Open
13,Corey Conners,63.46%,33,52,Genesis Scottish Open
13,Harris English,63.46%,33,52,Genesis Scottish Open
13,Tommy Fleetwood,63.46%,33,52,Genesis Scottish Open
13,Sungjae Im,63.46%,33,52,Genesis Scottish Open
13,Haotong Li,63.46%,33,52,Genesis Scottish Open
13,Rory McIlroy,63.46%,33,52,Genesis Scottish Open
13,Collin Morikawa,63.46%,33,52,Genesis Scottish Open
13,Sahith Theegala,63.46%,33,52,Genesis Scottish Open
21,Nick Bachem,61.54%,32,52,Genesis Scottish Open
21,Jorge Campillo,61.54%,32,52,Genesis Scottish Open
21,Cam Davis,61.54%,32,52,Genesis Scottish Open
21,Thomas Detry,61.54%,32,52,Genesis Scottish Open
21,Si Woo Kim,61.54%,32,52,Genesis Scottish Open
21,Robert MacIntyre,61.54%,32,52,Genesis Scottish Open
21,Alex Noren,61.54%,32,52,Genesis Scottish Open
28,Ludvig Åberg,59.62%,31,52,Genesis Scottish Open
28,Matthew Jordan,59.62%,31,52,Genesis Scottish Open
28,Victor Perez,59.62%,31,52,Genesis Scottish Open
31,Matt Fitzpatrick,57.69%,30,52,Genesis Scottish Open
31,Lee Hodges,57.69%,30,52,Genesis Scottish Open
31,Viktor Hovland,57.69%,30,52,Genesis Scottish Open
31,Max Kieffer,57.69%,30,52,Genesis Scottish Open
31,Junghwan Lee,57.69%,30,52,Genesis Scottish Open
31,Seamus Power,57.69%,30,52,Genesis Scottish Open
31,Adam Scott,57.69%,30,52,Genesis Scottish Open
31,Shubhankar Sharma,57.69%,30,52,Genesis Scottish Open
31,Marcel Siem,57.69%,30,52,Genesis Scottish Open
31,Sam Stevens,57.69%,30,52,Genesis Scottish Open
31,Connor Syme,57.69%,30,52,Genesis Scottish Open
31,Gary Woodland,57.69%,30,52,Genesis Scottish Open
43,Jens Dantorp,55.77%,29,52,Genesis Scottish Open
43,Charley Hoffman,55.77%,29,52,Genesis Scottish Open
43,Rasmus Højgaard,55.77%,29,52,Genesis Scottish Open
43,Kurt Kitayama,55.77%,29,52,Genesis Scottish Open
43,Romain Langasque,55.77%,29,52,Genesis Scottish Open
,Field Average,55.51%,,,Genesis Scottish Open
48,Niklas Norgaard,53.85%,28,52,Genesis Scottish Open
49,Daniel Brown,51.92%,27,52,Genesis Scottish Open
49,Ugo Coussaud,51.92%,27,52,Genesis Scottish Open
49,Max Homa,51.92%,27,52,Genesis Scottish Open
49,Xander Schauffele,51.92%,27,52,Genesis Scottish Open
49,Erik van Rooyen,51.92%,27,52,Genesis Scottish Open
54,Stewart Cink,50.00%,26,52,Genesis Scottish Open
54,Eric Cole,50.00%,26,52,Genesis Scottish Open
54,Ben Griffin,50.00%,26,52,Genesis Scottish Open
54,Andrew Novak,50.00%,26,52,Genesis Scottish Open
54,Thorbjørn Olesen,50.00%,26,52,Genesis Scottish Open
59,Daniel Hillier,48.08%,25,52,Genesis Scottish Open
59,Min Woo Lee,48.08%,25,52,Genesis Scottish Open
59,Richard Mansell,48.08%,25,52,Genesis Scottish Open
59,Jesper Svensson,48.08%,25,52,Genesis Scottish Open
63,Max Greyserman,46.15%,24,52,Genesis Scottish Open
63,Nicolai Højgaard,46.15%,24,52,Genesis Scottish Open
63,Antoine Rozner,46.15%,24,52,Genesis Scottish Open
63,Justin Thomas,46.15%,24,52,Genesis Scottish Open
67,Ashun Wu,44.23%,23,52,Genesis Scottish Open
68,Alejandro Del Rey,42.31%,22,52,Genesis Scottish Open
68,Mackenzie Hughes,42.31%,22,52,Genesis Scottish Open
70,Julien Guerrier,40.38%,21,52,Genesis Scottish Open
71,Grant Forrest,38.46%,20,52,Genesis Scottish Open
72,Taylor Montgomery,36.54%,19,52,Genesis Scottish Open
73,Wyndham Clark,34.62%,18,52,Genesis Scottish Open
74,Ryan Fox,32.69%,17,52,Genesis Scottish Open
1,Brice Garnett,83.93%,47,56,John Deere Classic
2,Doug Ghim,80.36%,45,56,John Deere Classic
2,Ben Kohles,80.36%,45,56,John Deere Classic
4,Zac Blair,78.57%,44,56,John Deere Classic
4,Max Greyserman,78.57%,44,56,John Deere Classic
4,Chesson Hadley,78.57%,44,56,John Deere Classic
4,Sepp Straka,78.57%,44,56,John Deere Classic
8,Trace Crowe,76.79%,43,56,John Deere Classic
8,James Hahn,76.79%,43,56,John Deere Classic
8,Ryo Hisatsune,76.79%,43,56,John Deere Classic
8,Henrik Norlander,76.79%,43,56,John Deere Classic
8,Brendon Todd,76.79%,43,56,John Deere Classic
13,Joel Dahmen,75.00%,42,56,John Deere Classic
13,Mark Hubbard,75.00%,42,56,John Deere Classic
13,Zach Johnson,75.00%,42,56,John Deere Classic
13,Denny McCarthy,75.00%,42,56,John Deere Classic
13,Michael Thorbjornsen,75.00%,42,56,John Deere Classic
13,Sami Valimaki,75.00%,42,56,John Deere Classic
19,Luke Clanton,73.21%,41,56,John Deere Classic
19,J.T. Poston,73.21%,41,56,John Deere Classic
19,Aaron Rai,73.21%,41,56,John Deere Classic
19,Ben Silverman,73.21%,41,56,John Deere Classic
19,Adam Svensson,73.21%,41,56,John Deere Classic
19,Carson Young,73.21%,41,56,John Deere Classic
25,Nico Echavarria,71.43%,40,56,John Deere Classic
25,Scott Gutschewski,71.43%,40,56,John Deere Classic
25,C.T. Pan,71.43%,40,56,John Deere Classic
25,Ben Taylor,71.43%,40,56,John Deere Classic
25,Davis Thompson,71.43%,40,56,John Deere Classic
30,Hayden Buckley,69.64%,39,56,John Deere Classic
30,Eric Cole,69.64%,39,56,John Deere Classic
30,Kevin Dougherty,69.64%,39,56,John Deere Classic
30,Chan Kim,69.64%,39,56,John Deere Classic
30,David Lipsky,69.64%,39,56,John Deere Classic
35,Lucas Glover,67.86%,38,56,John Deere Classic
35,Ryan Palmer,67.86%,38,56,John Deere Classic
35,Patrick Rodgers,67.86%,38,56,John Deere Classic
35,Jordan Spieth,67.86%,38,56,John Deere Classic
35,Justin Suh,67.86%,38,56,John Deere Classic
35,Jhonattan Vegas,67.86%,38,56,John Deere Classic
,Field Average,66.54%,,,John Deere Classic
41,Stewart Cink,66.07%,37,56,John Deere Classic
41,S.H. Kim,66.07%,37,56,John Deere Classic
41,Mac Meissner,66.07%,37,56,John Deere Classic
41,Keith Mitchell,66.07%,37,56,John Deere Classic
41,Matt NeSmith,66.07%,37,56,John Deere Classic
41,Sam Ryder,66.07%,37,56,John Deere Classic
41,Roger Sloan,66.07%,37,56,John Deere Classic
48,Andrew Novak,64.29%,36,56,John Deere Classic
48,Austin Smotherman,64.29%,36,56,John Deere Classic
48,Kevin Streelman,64.29%,36,56,John Deere Classic
51,Bud Cauley,62.50%,35,56,John Deere Classic
51,Joshua Creel,62.50%,35,56,John Deere Classic
51,Harry Hall,62.50%,35,56,John Deere Classic
51,Sungjae Im,62.50%,35,56,John Deere Classic
51,Seamus Power,62.50%,35,56,John Deere Classic
51,J.J. Spaun,62.50%,35,56,John Deere Classic
51,Hayden Springer,62.50%,35,56,John Deere Classic
58,Jason Day,60.71%,34,56,John Deere Classic
58,Lee Hodges,60.71%,34,56,John Deere Classic
58,Rico Hoey,60.71%,34,56,John Deere Classic
58,Chandler Phillips,60.71%,34,56,John Deere Classic
58,Sam Stevens,60.71%,34,56,John Deere Classic
58,Kyle Westmoreland,60.71%,34,56,John Deere Classic
64,Kevin Chappell,58.93%,33,56,John Deere Classic
64,Pierceson Coody,58.93%,33,56,John Deere Classic
64,Wilson Furr,58.93%,33,56,John Deere Classic
64,Justin Lower,58.93%,33,56,John Deere Classic
64,Robby Shelton,58.93%,33,56,John Deere Classic
69,Ben Griffin,57.14%,32,56,John Deere Classic
69,Beau Hossler,57.14%,32,56,John Deere Classic
69,Jake Knapp,57.14%,32,56,John Deere Classic
69,Thorbjørn Olesen,57.14%,32,56,John Deere Classic
73,Dylan Frittelli,55.36%,31,56,John Deere Classic
73,Bill Haas,55.36%,31,56,John Deere Classic
73,Kevin Yu,55.36%,31,56,John Deere Classic
76,"Blaine Hale, Jr.",53.57%,30,56,John Deere Classic
77,Adrien Dumont de Chassart,48.21%,27,56,John Deere Classic
1,Ben Kohles,82.14%,46,56,Rocket Mortgage Classic
1,Matt Kuchar,82.14%,46,56,Rocket Mortgage Classic
3,Hayden Buckley,80.36%,45,56,Rocket Mortgage Classic
4,Beau Hossler,78.57%,44,56,Rocket Mortgage Classic
4,Zach Johnson,78.57%,44,56,Rocket Mortgage Classic
4,Ryan Moore,78.57%,44,56,Rocket Mortgage Classic
7,Cam Davis,76.79%,43,56,Rocket Mortgage Classic
7,Nick Dunlap,76.79%,43,56,Rocket Mortgage Classic
7,Aaron Rai,76.79%,43,56,Rocket Mortgage Classic
10,Joel Dahmen,75.00%,42,56,Rocket Mortgage Classic
10,Nick Hardy,75.00%,42,56,Rocket Mortgage Classic
10,Mark Hubbard,75.00%,42,56,Rocket Mortgage Classic
10,Chandler Phillips,75.00%,42,56,Rocket Mortgage Classic
14,Akshay Bhatia,73.21%,41,56,Rocket Mortgage Classic
14,Luke Clanton,73.21%,41,56,Rocket Mortgage Classic
14,Nate Lashley,73.21%,41,56,Rocket Mortgage Classic
14,Justin Lower,73.21%,41,56,Rocket Mortgage Classic
18,Wesley Bryan,71.43%,40,56,Rocket Mortgage Classic
18,Ryo Hisatsune,71.43%,40,56,Rocket Mortgage Classic
18,Jake Knapp,71.43%,40,56,Rocket Mortgage Classic
18,Troy Merritt,71.43%,40,56,Rocket Mortgage Classic
18,Davis Riley,71.43%,40,56,Rocket Mortgage Classic
18,Patrick Rodgers,71.43%,40,56,Rocket Mortgage Classic
18,Davis Thompson,71.43%,40,56,Rocket Mortgage Classic
18,Carl Yuan,71.43%,40,56,Rocket Mortgage Classic
26,Eric Cole,69.64%,39,56,Rocket Mortgage Classic
26,Max Greyserman,69.64%,39,56,Rocket Mortgage Classic
26,Harry Hall,69.64%,39,56,Rocket Mortgage Classic
26,Chris Kirk,69.64%,39,56,Rocket Mortgage Classic
26,Neal Shipley,69.64%,39,56,Rocket Mortgage Classic
26,Ben Silverman,69.64%,39,56,Rocket Mortgage Classic
32,Rickie Fowler,67.86%,38,56,Rocket Mortgage Classic
32,Patton Kizzire,67.86%,38,56,Rocket Mortgage Classic
32,Maverick McNealy,67.86%,38,56,Rocket Mortgage Classic
32,J.J. Spaun,67.86%,38,56,Rocket Mortgage Classic
32,Sam Stevens,67.86%,38,56,Rocket Mortgage Classic
32,Erik van Rooyen,67.86%,38,56,Rocket Mortgage Classic
38,Bud Cauley,66.07%,37,56,Rocket Mortgage Classic
38,Patrick Fishburn,66.07%,37,56,Rocket Mortgage Classic
38,Nicholas Lindheim,66.07%,37,56,Rocket Mortgage Classic
38,Peter Malnati,66.07%,37,56,Rocket Mortgage Classic
38,Kevin Streelman,66.07%,37,56,Rocket Mortgage Classic
38,Brandon Wu,66.07%,37,56,Rocket Mortgage Classic
,Field Average,65.25%,,,Rocket Mortgage Classic
44,Robby Shelton,64.29%,36,56,Rocket Mortgage Classic
44,Hayden Springer,64.29%,36,56,Rocket Mortgage Classic
44,Jhonattan Vegas,64.29%,36,56,Rocket Mortgage Classic
44,Dylan Wu,64.29%,36,56,Rocket Mortgage Classic
48,Pierceson Coody,62.50%,35,56,Rocket Mortgage Classic
48,Nico Echavarria,62.50%,35,56,Rocket Mortgage Classic
48,Ben Griffin,62.50%,35,56,Rocket Mortgage Classic
48,Joe Highsmith,62.50%,35,56,Rocket Mortgage Classic
48,Rico Hoey,62.50%,35,56,Rocket Mortgage Classic
48,Ben James,62.50%,35,56,Rocket Mortgage Classic
48,Taylor Moore,62.50%,35,56,Rocket Mortgage Classic
48,Andrew Novak,62.50%,35,56,Rocket Mortgage Classic
56,Min Woo Lee,60.71%,34,56,Rocket Mortgage Classic
56,Luke List,60.71%,34,56,Rocket Mortgage Classic
56,Roger Sloan,60.71%,34,56,Rocket Mortgage Classic
56,Cameron Young,60.71%,34,56,Rocket Mortgage Classic
60,Aaron Baddeley,58.93%,33,56,Rocket Mortgage Classic
60,Jacob Bridgeman,58.93%,33,56,Rocket Mortgage Classic
60,Nicolai Højgaard,58.93%,33,56,Rocket Mortgage Classic
60,Ryan McCormick,58.93%,33,56,Rocket Mortgage Classic
60,Matti Schmid,58.93%,33,56,Rocket Mortgage Classic
65,"Blaine Hale, Jr.",57.14%,32,56,Rocket Mortgage Classic
65,Taylor Pendrith,57.14%,32,56,Rocket Mortgage Classic
65,David Skinns,57.14%,32,56,Rocket Mortgage Classic
65,Vince Whaley,57.14%,32,56,Rocket Mortgage Classic
69,Ryan Fox,55.36%,31,56,Rocket Mortgage Classic
69,Chris Gotterup,55.36%,31,56,Rocket Mortgage Classic
69,Michael Kim,55.36%,31,56,Rocket Mortgage Classic
72,Kevin Yu,51.79%,29,56,Rocket Mortgage Classic
73,Callum Tarren,50.00%,28,56,Rocket Mortgage Classic
74,Taylor Montgomery,48.21%,27,56,Rocket Mortgage Classic
1,Tom Kim,85.71%,48,56,Travelers Championship
2,Tommy Fleetwood,83.93%,47,56,Travelers Championship
3,Matt Fitzpatrick,82.14%,46,56,Travelers Championship
3,Collin Morikawa,82.14%,46,56,Travelers Championship
3,Scottie Scheffler,82.14%,46,56,Travelers Championship
6,Brian Harman,80.36%,45,56,Travelers Championship
7,Akshay Bhatia,78.57%,44,56,Travelers Championship
8,Viktor Hovland,76.79%,43,56,Travelers Championship
8,Will Zalatoris,76.79%,43,56,Travelers Championship
10,Keegan Bradley,75.00%,42,56,Travelers Championship
10,Corey Conners,75.00%,42,56,Travelers Championship
10,Mackenzie Hughes,75.00%,42,56,Travelers Championship
13,Christiaan Bezuidenhout,73.21%,41,56,Travelers Championship
13,Lucas Glover,73.21%,41,56,Travelers Championship
13,Hideki Matsuyama,73.21%,41,56,Travelers Championship
13,Taylor Pendrith,73.21%,41,56,Travelers Championship
13,Sepp Straka,73.21%,41,56,Travelers Championship
13,Brendon Todd,73.21%,41,56,Travelers Championship
19,Austin Eckroat,71.43%,40,56,Travelers Championship
19,Shane Lowry,71.43%,40,56,Travelers Championship
19,Matthieu Pavon,71.43%,40,56,Travelers Championship
19,Seamus Power,71.43%,40,56,Travelers Championship
23,Harris English,69.64%,39,56,Travelers Championship
23,Lee Hodges,69.64%,39,56,Travelers Championship
23,Stephan Jaeger,69.64%,39,56,Travelers Championship
23,Robert MacIntyre,69.64%,39,56,Travelers Championship
23,Andrew Putnam,69.64%,39,56,Travelers Championship
23,Davis Riley,69.64%,39,56,Travelers Championship
23,Adam Schenk,69.64%,39,56,Travelers Championship
23,Adam Svensson,69.64%,39,56,Travelers Championship
31,Jason Day,67.86%,38,56,Travelers Championship
31,Nick Dunlap,67.86%,38,56,Travelers Championship
31,Russell Henley,67.86%,38,56,Travelers Championship
31,Xander Schauffele,67.86%,38,56,Travelers Championship
31,Webb Simpson,67.86%,38,56,Travelers Championship
31,Michael Thorbjornsen,67.86%,38,56,Travelers Championship
,Field Average,66.40%,,,Travelers Championship
37,Patrick Cantlay,66.07%,37,56,Travelers Championship
37,Thomas Detry,66.07%,37,56,Travelers Championship
37,J.T. Poston,66.07%,37,56,Travelers Championship
40,Sam Burns,64.29%,36,56,Travelers Championship
40,Tony Finau,64.29%,36,56,Travelers Championship
40,Tom Hoge,64.29%,36,56,Travelers Championship
40,Denny McCarthy,64.29%,36,56,Travelers Championship
40,Taylor Moore,64.29%,36,56,Travelers Championship
